external_id,name,area,category,address,lat,lng,manual_score,tags,time_slots,place_url,is_active
927286713,챕터투,hongdae,culture,서울 마포구 동교로27길 54,37.5602928429239,126.921203611709,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/927286713,true
219646128,팟빵홀,hongdae,culture,서울 마포구 와우산로29길 42,37.5556407688132,126.927899335071,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/219646128,true
1486499807,세트리스트,hongdae,culture,서울 마포구 신촌로2안길 30,37.5570314106829,126.928562336739,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1486499807,true
1644038519,세토리라이브홀,hongdae,culture,서울 마포구 신촌로2안길 30,37.5570287083776,126.928563471076,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1644038519,true
22863232,건담이지키는작업실,hongdae,culture,서울 마포구 월드컵북로1길 26-14,37.555163158221205,126.91941182749642,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/22863232,true
1818724881,스타티스뮤지엄,hongdae,culture,서울 마포구 홍익로5길 30,37.5539279034877,126.920762156361,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1818724881,true
26842920,웨스트브릿지,hongdae,culture,서울 마포구 와우산로25길 6,37.5536719141836,126.926158403882,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/26842920,true
2138350386,와우갤러리,hongdae,culture,서울 마포구 와우산로 99,37.5531843800161,126.924583559731,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/2138350386,true
1027819854,H스테이지,hongdae,culture,서울 마포구 와우산로 97,37.5530887222772,126.924345999613,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1027819854,true
978657107,제이엘씨어터,hongdae,culture,서울 마포구 어울마당로 94-8,37.5531504134308,126.922224002393,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/978657107,true
940176431,온맘씨어터,hongdae,culture,서울 마포구 어울마당로 94-8,37.5531323897538,126.922218362632,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/940176431,true
896222234,아트스페이스 담다,hongdae,culture,서울 마포구 동교로38길 38,37.5611930926668,126.925607707966,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/896222234,true
8462316,상설무대우리소리,hongdae,culture,서울 마포구 월드컵북로5가길 8-7,37.5567625253333,126.918242135847,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/8462316,true
210589717,루에노 갤러리,hongdae,culture,서울 마포구 와우산로35길 29,37.55607212486633,126.92902047659582,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/210589717,true
18619032,어쿠스틱홀릭,hongdae,culture,서울 마포구 와우산로29길 26,37.55521773758919,126.92861952284979,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/18619032,true
8177904,홍대걷고싶은거리,hongdae,attraction,서울 마포구 서교동 348-40,37.5559412279911,126.924263894094,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/8177904,true
1896001865,홍대레드로드 R2,hongdae,attraction,서울 마포구 서교동 350-5,37.5562471232396,126.924979979367,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1896001865,true
1042929852,홍대레드로드 R1,hongdae,attraction,서울 마포구 서교동 348-24,37.5564326381631,126.926266591141,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1042929852,true
1259545565,스머프 매직 포레스트 홍대점,hongdae,attraction,서울 마포구 어울마당로 151-1,37.5568320510154,126.926701922993,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1259545565,true
894935123,서울명예도로 끼리끼리1길,hongdae,attraction,서울 마포구 동교동 192-44,37.5595580358774,126.924585058675,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/894935123,true
1577869384,서울명예도로 노벨길(경의선숲길 홍대입구역방면),hongdae,attraction,서울 마포구 양화로 지하 188,37.55745649014531,126.9267794030394,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1577869384,true
894927901,서울명예도로 끼리끼리2길,hongdae,attraction,서울 마포구 동교동 147-74,37.5594772280491,126.925027671687,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/894927901,true
1000191912,서울명예도로 노벨길(경의선숲길 연남동방면),hongdae,attraction,서울 마포구 양화로 188,37.5576259700548,126.9269286303554,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1000191912,true
1501236154,트릭아이뮤지엄,hongdae,attraction,서울 마포구 홍익로3길 20,37.5535158824572,126.921715487447,50,"{구경,산책}","{walk,culture}",http://place.map.kakao.com/1501236154,true
